date,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,ema_12,ema_26,macd,macd_signal,rsi,bb_middle,bb_std,bb_upper,bb_lower,bullish,candle_color,candle_streak_count,trend,exchange,pair,timeframe,date_downloaded
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73,32870.43,33046.48,29413.78,30573.97,28396.26,27889.35,34147.28,32338.55,1808.72,1794.59,82.01,32870.43,2567.86,38006.14,27734.71,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47,33202.93,33236.92,29584.15,30749.34,28430.28,27960.56,34285.56,32539.11,1746.44,1784.96,70.6,33202.93,2381.78,37966.5,28439.37,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.74,33556.89,33442.84,29756.88,30931.69,28470.96,28034.57,34456.87,32750.96,1705.91,1769.15,67.18,33556.89,2130.72,37818.33,29295.45,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34,33902.44,33650.64,29925.17,31115.73,28510.0,28110.1,34636.54,32963.83,1672.71,1749.86,64.29,33902.44,1845.2,37592.85,30212.04,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.89,34254.04,33941.16,30116.69,31334.76,28555.55,28195.58,34954.16,33240.67,1713.5,1742.59,77.23,34254.04,1656.39,37566.82,30941.26,True,green,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.05,34623.63,34261.2,30331.36,31568.76,28604.5,28286.19,35315.31,33541.48,1773.83,1748.84,83.95,34623.63,1447.54,37518.72,31728.55,True,green,5,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97,34980.51,34534.42,30542.36,31786.85,28648.65,28374.19,35594.5,33807.3,1787.2,1756.51,80.46,34980.51,1078.48,37137.47,32823.56,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.19,35180.22,34775.35,30752.12,31993.8,28691.89,28460.65,35820.59,34048.54,1772.05,1759.62,77.44,35180.22,1075.88,37331.98,33028.46,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18,35307.23,34936.07,30956.41,32169.06,28726.84,28540.28,35919.41,34227.39,1692.03,1746.1,69.21,35307.23,1069.54,37446.3,33168.15,True,red,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68,35359.99,34994.65,31141.34,32301.69,28758.04,28610.04,35862.76,34325.45,1537.32,1704.34,57.7,35359.99,1053.32,37466.62,33253.35,True,red,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13,35545.31,35267.37,31374.07,32519.59,28801.18,28702.06,36169.75,34587.13,1582.62,1680.0,66.36,35545.31,1151.07,37847.45,33243.17,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.4,35658.89,35352.72,31569.88,32662.49,28835.83,28776.3,36168.79,34703.9,1464.89,1636.98,57.05,35658.89,1089.79,37838.46,33479.31,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61,35785.53,35472.83,31761.73,32817.45,28878.56,28854.29,36237.27,34845.38,1391.89,1587.96,60.67,35785.53,1042.94,37871.41,33699.66,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24,35887.64,35577.14,31954.96,32964.53,28918.05,28931.04,36288.17,34972.99,1315.18,1533.4,58.77,35887.64,1012.65,37912.95,33862.34,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.35,36031.9,35746.93,32162.9,33136.9,28959.72,29014.91,36453.05,35149.8,1303.25,1487.37,62.58,36031.9,1006.26,38044.42,34019.38,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.7,36172.35,35909.01,32352.03,33305.99,29002.77,29098.83,36606.24,35320.09,1286.14,1447.13,62.8,36172.35,997.73,38167.8,34176.9,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.55,36188.36,35893.07,32516.97,33401.51,29033.95,29164.93,36473.22,35351.32,1121.9,1382.08,51.59,36188.36,987.56,38163.48,34213.24,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.31,36311.7,36037.38,32716.61,33558.64,29076.75,29246.95,36617.09,35503.69,1113.4,1328.35,57.32,36311.7,977.64,38266.98,34356.42,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.93,36440.57,36157.08,32906.92,33705.14,29121.07,29327.03,36721.27,35636.33,1084.94,1279.67,52.64,36440.57,924.79,38290.15,34591.0,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.81,36573.15,36305.32,33112.98,33862.33,29171.3,29410.47,36873.93,35790.2,1083.74,1240.48,51.87,36573.15,906.64,38386.44,34759.86,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14,36711.59,36445.83,33309.98,34015.99,29222.06,29493.76,37013.43,35937.64,1075.79,1207.54,52.98,36711.59,866.19,38443.96,34979.21,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.54,36831.66,36541.22,33499.79,34150.56,29271.3,29572.9,37080.2,36049.48,1030.72,1172.18,51.71,36831.66,785.88,38403.42,35259.89,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07,36923.84,36608.03,33686.3,34271.82,29322.67,29649.22,37105.2,36137.86,967.34,1131.21,53.61,36923.84,713.83,38351.49,35496.18,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.47,37033.54,36723.35,33890.88,34410.92,29377.79,29730.51,37214.99,36262.38,952.61,1095.49,60.83,37033.54,670.98,38375.51,35691.58,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19,37091.22,36831.09,34100.17,34545.96,29433.19,29811.34,37313.4,36380.33,933.08,1063.01,49.98,37091.22,690.2,38471.63,35710.81,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29,37112.34,36916.12,34317.14,34670.59,29487.22,29890.08,37376.56,36479.86,896.71,1029.75,61.76,37112.34,703.32,38518.97,35705.7,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66,37189.96,37084.35,34555.6,34827.92,29544.82,29977.56,37577.48,36643.02,934.47,1010.69,64.49,37189.96,786.17,38762.29,35617.63,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92,37309.27,37309.69,34807.36,35009.19,29606.91,30071.82,37865.61,36850.97,1014.65,1011.48,68.33,37309.27,933.36,39175.98,35442.56,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65,37484.74,37563.26,35069.76,35203.82,29669.74,30170.33,38189.71,37082.17,1107.54,1030.69,67.2,37484.74,1083.64,39652.02,35317.46,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33,37806.74,37984.96,35366.5,35469.99,29745.59,30287.95,38774.54,37445.8,1328.75,1090.3,73.85,37806.74,1391.83,40590.39,35023.09,True,green,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.75,38117.49,38564.81,35677.95,35807.38,29831.55,30425.12,39589.74,37936.72,1653.01,1202.85,92.09,38117.49,1975.41,42068.31,34166.68,True,green,5,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.1,38497.45,39059.84,35985.28,36119.35,29914.85,30557.83,40231.73,38368.28,1863.45,1334.97,87.2,38497.45,2286.17,43069.8,33925.1,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.27,38830.41,39461.11,36284.35,36399.89,29997.48,30684.35,40699.64,38731.6,1968.04,1461.58,83.53,38830.41,2474.58,43779.57,33881.25,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.38,39210.56,39909.67,36593.49,36704.64,30084.09,30818.55,41233.69,39134.52,2099.18,1589.1,84.37,39210.56,2683.88,44578.32,33842.8,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97,39528.24,40271.95,36874.38,36979.5,30166.56,30946.86,41615.22,39473.71,2141.51,1699.58,80.32,39528.24,2825.59,45179.42,33877.07,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.62,39845.28,40606.95,37151.98,37246.56,30253.86,31074.64,41949.72,39793.4,2156.33,1790.93,83.28,39845.28,2933.64,45712.56,33978.0,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.9,40120.87,40668.52,37377.2,37403.69,30327.76,31175.93,41842.6,39901.55,1941.05,1820.95,66.91,40120.87,2782.87,45686.61,34555.13,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.7,40325.07,40746.98,37545.64,37564.03,30401.69,31278.58,41788.72,40019.39,1769.33,1810.63,65.94,40325.07,2722.54,45770.15,34879.99,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-13,41492.38,43475.2,40555.0,42869.03,45866.0,40603.81,40949.08,37724.57,37772.07,30481.77,31393.9,41954.92,40230.47,1724.45,1793.39,69.49,40603.81,2680.97,45965.75,35241.87,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.06,40869.24,41146.53,37895.1,37977.96,30556.55,31509.61,42119.13,40437.27,1681.86,1771.09,70.56,40869.24,2642.27,46153.79,35584.69,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.79,41077.22,41222.13,38050.87,38133.35,30627.57,31613.4,42091.62,40548.61,1543.01,1725.47,62.52,41077.22,2548.41,46174.04,35980.4,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.86,41318.75,41322.69,38218.59,38295.88,30700.49,31719.51,42120.29,40676.71,1443.58,1669.09,61.24,41318.75,2411.52,46141.8,36495.71,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11,41525.35,41327.64,38364.46,38416.62,30771.31,31815.58,42005.58,40728.41,1277.17,1590.71,55.41,41525.35,2212.74,45950.84,37099.86,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.09,41767.3,41454.32,38527.1,38582.94,30850.51,31923.47,42105.92,40871.33,1234.59,1519.49,52.73,41767.3,2044.28,45855.85,37678.74,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86,41988.36,41532.57,38683.12,38727.77,30925.68,32026.48,42132.09,40975.38,1156.71,1446.93,41.46,41988.36,1826.34,45641.04,38335.69,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.29,42285.61,41736.04,38863.71,38921.54,31008.68,32142.32,42368.52,41174.9,1193.62,1396.27,49.6,42285.61,1560.14,45405.89,39165.33,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29,42544.58,41938.49,39032.52,39115.27,31092.41,32258.93,42598.26,41373.93,1224.33,1361.88,52.6,42544.58,1345.71,45235.99,39853.17,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.2,42770.51,42131.88,39213.06,39305.62,31183.61,32375.45,42809.15,41566.16,1242.99,1338.1,49.04,42770.51,1166.22,45102.96,40438.06,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.13,42957.01,42281.43,39392.77,39478.03,31265.97,32488.16,42946.53,41724.38,1222.15,1314.91,49.94,42957.01,978.28,44913.57,41000.44,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33,43007.03,42349.05,39551.36,39615.81,31349.24,32592.67,42953.45,41818.24,1135.21,1278.97,46.36,43007.03,951.5,44910.03,41104.02,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.24,42982.17,42465.92,39722.65,39771.12,31434.62,32701.96,43049.25,41948.46,1100.79,1243.34,62.89,42982.17,928.39,44838.95,41125.38,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04,42919.48,42470.01,39871.9,39878.48,31514.78,32799.54,42966.12,41989.97,976.15,1189.9,55.17,42919.48,915.15,44749.78,41089.18,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21,42927.26,42561.33,40032.5,40017.71,31602.72,32905.3,43037.31,42096.56,940.75,1140.07,52.98,42927.26,918.97,44765.21,41089.32,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52,42846.9,42561.56,40171.28,40117.56,31685.91,33001.41,42964.46,42131.16,833.29,1078.71,47.73,42846.9,873.64,44594.19,41099.62,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.19,42764.57,42514.46,40278.59,40194.01,31766.72,33091.61,42826.38,42126.41,699.97,1002.97,50.67,42764.57,865.22,44495.0,41034.14,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.58,42682.11,42478.82,40375.37,40270.33,31847.75,33181.65,42720.83,42127.44,593.39,921.05,49.26,42682.11,840.63,44363.38,41000.84,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.92,42733.62,42460.23,40478.44,40349.28,31933.52,33272.21,42653.56,42139.0,514.56,839.75,55.36,42733.62,777.69,44288.99,41178.24,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.3,42867.98,42623.97,40620.75,40499.49,32026.43,33380.74,42888.33,42290.15,598.17,791.44,58.36,42867.98,784.06,44436.09,41299.86,True,green,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.41,42971.87,42845.2,40790.43,40673.9,32119.44,33495.83,43205.03,42486.95,718.08,776.76,64.08,42971.87,911.51,44794.9,41148.84,True,green,4,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55,42963.02,42845.21,40936.31,40759.05,32201.08,33588.86,43149.68,42513.49,636.19,748.65,45.96,42963.02,911.86,44786.73,41139.3,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06,43073.56,42969.58,41062.17,40892.07,32290.13,33693.96,43303.74,42634.79,668.95,732.71,51.28,43073.56,915.35,44904.26,41242.86,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25,43166.91,43081.53,41221.8,41019.64,32376.64,33797.95,43433.18,42746.67,686.51,723.47,50.79,43166.91,925.1,45017.12,41316.71,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06,43296.6,43165.99,41368.89,41135.27,32454.94,33899.15,43515.51,42837.16,678.35,714.45,51.2,43296.6,838.36,44973.32,41619.87,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.85,43360.16,43238.66,41516.1,41244.83,32524.61,33998.95,43579.13,42918.04,661.09,703.77,54.49,43360.16,835.57,45031.29,41689.02,True,red,3,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.58,43593.91,43592.22,41707.93,41468.61,32609.94,34127.82,44097.88,43216.78,881.1,739.24,63.1,43593.91,1121.36,45836.63,41351.19,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.67,43715.96,43832.01,41881.15,41650.62,32687.05,34247.05,44407.44,43431.09,976.35,786.66,64.23,43715.96,1254.86,46225.68,41206.25,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41,43855.57,44100.77,42099.4,41846.83,32767.69,34370.5,44753.06,43669.83,1083.24,845.98,63.13,43855.57,1416.81,46689.19,41021.96,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.33,43974.08,44313.95,42278.02,42023.0,32847.07,34489.59,44997.08,43867.55,1129.52,902.69,66.1,43974.08,1522.01,47018.11,40930.05,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.94,43928.11,44168.12,42387.78,42052.79,32909.64,34572.11,44656.41,43787.2,869.21,895.99,52.42,43928.11,1544.38,47016.87,40839.35,True,red,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47,43920.93,44042.39,42490.47,42083.98,32970.42,34654.46,44378.19,43717.63,660.56,848.91,52.39,43920.93,1549.29,47019.5,40822.36,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.41,43828.74,43822.39,42569.51,42070.19,33028.69,34724.88,43971.14,43570.57,400.57,759.24,48.25,43828.74,1623.94,47076.63,40580.86,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89,43828.85,43697.5,42670.78,42087.48,33089.01,34802.36,43746.52,43492.09,254.43,658.28,44.3,43828.85,1623.85,47076.55,40581.15,True,green,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.75,43814.31,43644.21,42788.69,42128.67,33152.34,34885.3,43652.89,43465.86,187.03,564.03,43.76,43814.31,1628.91,47072.14,40556.48,True,green,2,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21,43824.92,43561.53,42887.83,42154.06,33213.29,34963.81,43518.0,43414.76,103.24,471.87,49.73,43824.92,1621.01,47066.94,40582.91,True,red,1,uptrend,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.52,43787.95,43348.77,42957.29,42121.65,33266.85,35027.13,43181.0,43260.15,-79.15,361.67,39.05,43787.95,1670.88,47129.71,40446.19,True,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.75,43763.89,43187.84,43035.99,42103.51,33319.36,35093.12,42946.85,43141.55,-194.7,250.39,40.6,43763.89,1699.08,47162.06,40365.72,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99,43734.51,43045.77,43096.26,42087.53,33374.01,35158.82,42754.42,43034.48,-280.06,144.3,41.32,43734.51,1730.81,47196.13,40272.89,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16,43604.55,42906.2,43138.86,42067.64,33429.39,35222.72,42573.79,42926.76,-352.97,44.85,41.08,43604.55,1792.13,47188.81,40020.29,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.2,43335.61,42588.28,43130.77,41969.61,33477.75,35265.96,42111.36,42677.97,-566.6,-77.44,19.62,43335.61,1974.41,47284.44,39386.78,True,red,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63,43188.22,42332.02,43088.9,41888.36,33525.51,35312.04,41770.78,42472.01,-701.23,-202.2,23.31,43188.22,2117.76,47423.74,38952.71,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.83,42984.91,42118.01,43009.13,41817.63,33574.51,35359.53,41511.41,42295.19,-783.77,-318.51,20.89,42984.91,2213.47,47411.86,38557.97,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.12,42775.71,41912.59,42933.1,41744.83,33623.52,35405.32,41272.9,42122.29,-849.39,-424.69,21.25,42775.71,2294.3,47364.3,38187.12,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.97,42668.47,41904.1,42904.11,41747.91,33680.58,35469.18,41357.61,42100.16,-742.55,-488.26,44.9,42668.47,2285.73,47239.92,38097.02,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.42,42578.05,41924.73,42863.1,41762.53,33738.07,35535.37,41475.0,42101.68,-626.68,-515.94,46.22,42578.05,2268.94,47115.94,38040.16,True,green,2,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-28,42120.63,42842.68,41620.81,42031.06,27295.0,42332.05,41934.85,42829.45,41773.06,33796.32,35600.0,41560.55,42096.45,-535.9,-519.93,51.74,42332.05,2023.28,46378.62,38285.49,True,red,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74,42191.69,42065.12,42819.72,41833.05,33855.57,35676.64,41828.57,42185.8,-357.23,-487.39,54.35,42191.69,1836.12,45863.92,38519.46,True,green,1,sideways,binance,BTC/USDT,1d,2025-08-16 19:37:35.361413
